,"美国iShares安硕MSCI英国指数ETF - GJR-GARCH模型波动率预测"
2003-01-13,0.21813589800855795
2003-01-14,0.21353302039731467
2003-01-15,0.22709014773873393
2003-01-16,0.21710454255956968
2003-01-17,0.23065911211135795
2003-01-21,0.2691157988673277
2003-01-22,0.26679560491132537
2003-01-23,0.25484449611478766
2003-01-24,0.2609305079901543
2003-01-27,0.31311681079111675
2003-01-28,0.2979590998778188
2003-01-29,0.28613442645022635
2003-01-30,0.27401828552124036
2003-01-31,0.2893842670222415
2003-02-03,0.27554195034513346
2003-02-04,0.29064242773552523
2003-02-05,0.2766930819518262
2003-02-06,0.275175699508514
2003-02-07,0.2656405255227447
2003-02-10,0.25476087611719345
2003-02-11,0.2475296491331897
2003-02-12,0.23613782670296599
2003-02-13,0.2253280568415749
2003-02-14,0.21703958993695138
2003-02-18,0.21092179688216198
2003-02-19,0.2301008135578838
2003-02-20,0.2195915572147527
2003-02-21,0.20969593987485788
2003-02-24,0.2014618901926615
2003-02-25,0.19731725925524102
2003-02-26,0.23955000563556664
2003-02-27,0.2285322734320035
2003-02-28,0.22466304368987794
2003-03-03,0.21688331056123247
2003-03-04,0.22948362294508076
2003-03-05,0.2218645776143637
2003-03-06,0.2219183525533659
2003-03-07,0.22585821127424172
2003-03-10,0.2359485944014077
2003-03-11,0.22573192950931867
2003-03-12,0.2365103498792389
2003-03-13,0.2803830429965407
2003-03-14,0.2846544052004114
2003-03-17,0.2925508571171857
2003-03-18,0.2785337911277553
2003-03-19,0.26744494386695744
2003-03-20,0.25585284676938813
2003-03-21,0.2623350681857079
2003-03-24,0.36332583723154066
2003-03-25,0.3456195359061753
2003-03-26,0.32878504893014826
2003-03-27,0.31308908380842665
2003-03-28,0.3161933395882968
2003-03-31,0.3130215871150103
2003-04-01,0.3030323388683129
2003-04-02,0.2917862800064458
2003-04-03,0.27820590216600366
2003-04-04,0.2661882807337694
2003-04-07,0.253598430594513
2003-04-08,0.24263025944840433
2003-04-09,0.23228430252602092
2003-04-10,0.22169237605294412
2003-04-11,0.21223368064470824
2003-04-14,0.21243970815268978
2003-04-15,0.20301230307545404
2003-04-16,0.23252973487276848
2003-04-17,0.23220731771414957
2003-04-21,0.23991455228893477
2003-04-22,0.2469038711725679
2003-04-23,0.23572366703409312
2003-04-24,0.22926405911088638
2003-04-25,0.2269316284698984
2003-04-28,0.2221763704807512
2003-04-29,0.21324888839100664
2003-04-30,0.20408011956092145
2003-05-01,0.19909310083476023
2003-05-02,0.19387408491079977
2003-05-05,0.18555710819044366
2003-05-06,0.18228283407935042
2003-05-07,0.1746756434080035
2003-05-08,0.24626125639247437
2003-05-09,0.2398098596805394
2003-05-12,0.24040772117384251
2003-05-13,0.23638197647028844
2003-05-14,0.22549301186511306
2003-05-15,0.22142173064087456
2003-05-16,0.21638514828887864
2003-05-19,0.27960637331791993
2003-05-20,0.27040610791918146
2003-05-21,0.2576225261889961
2003-05-22,0.24605615212792384
2003-05-23,0.23461104833319335
2003-05-27,0.2252760466627555
2003-05-28,0.21546830393354843
2003-05-29,0.20762782183512885
2003-05-30,0.20030779615381925
2003-06-02,0.19187033746778057
2003-06-03,0.18455219749436744
2003-06-04,0.18046899899982824
2003-06-05,0.17973553571845496
2003-06-06,0.17223255789774478
2003-06-09,0.20265312432824714
2003-06-10,0.1942091470554361
2003-06-11,0.20689959303971578
2003-06-12,0.21678679203309412
2003-06-13,0.20846299527733933
2003-06-16,0.20224079410445364
2003-06-17,0.197656747924274
2003-06-18,0.19080280186621998
2003-06-19,0.2362151307600764
2003-06-20,0.22663360562811508
2003-06-23,0.24537419424218188
2003-06-24,0.23673005892788523
2003-06-25,0.2644170796298908
2003-06-26,0.2628471464558822
2003-06-27,0.26496403529535856
2003-06-30,0.2526141017441425
2003-07-01,0.24147464214695508
2003-07-02,0.23099498176367383
2003-07-03,0.22114169484744392
2003-07-07,0.21194263469155988
2003-07-08,0.20253296620550443
2003-07-09,0.19494910412720548
2003-07-10,0.2007112911622064
2003-07-11,0.19278732012246036
2003-07-14,0.1876336611591854
2003-07-15,0.23633159924140487
2003-07-16,0.22714795530666787
2003-07-17,0.22276629637357623
2003-07-18,0.212714732917116
2003-07-21,0.2058574817683341
2003-07-22,0.20275382314521223
2003-07-23,0.19548642715032674
2003-07-24,0.18724061097956288
2003-07-25,0.18943662898183128
2003-07-28,0.1827106203809729
2003-07-29,0.17500930375268625
2003-07-30,0.17390014376072263
2003-07-31,0.182499890410926
2003-08-01,0.175197112989912
2003-08-04,0.16797742348303835
2003-08-05,0.16774420526504039
2003-08-06,0.16269829501257843
2003-08-07,0.16005857802692117
2003-08-08,0.15485812280923467
2003-08-11,0.1493423382701637
2003-08-12,0.14442033651809566
2003-08-13,0.14039140486511273
2003-08-14,0.14495923137213443
2003-08-15,0.13973959682208906
2003-08-18,0.13480850418278514
2003-08-19,0.13294102797857402
2003-08-20,0.1378020484608266
2003-08-21,0.15397865124750248
2003-08-22,0.1510222538568406
2003-08-25,0.15103510174790497
2003-08-26,0.14534671141790584
2003-08-27,0.1506027704924448
2003-08-28,0.14889963438504475
2003-08-29,0.16328434217646223
2003-09-02,0.16005432702679426
2003-09-03,0.15543763328100438
2003-09-04,0.15114200554445478
2003-09-05,0.14551841945265898
2003-09-08,0.14463355502787034
2003-09-09,0.17658647286811072
2003-09-10,0.17023861019169534
2003-09-11,0.16332947804973846
2003-09-12,0.15907563861257953
2003-09-15,0.15292978035686836
2003-09-16,0.15491388020445424
2003-09-17,0.15419014170821688
2003-09-18,0.1572131868514852
2003-09-19,0.15165843834089812
2003-09-22,0.15844514811126278
2003-09-23,0.15721176024712655
2003-09-24,0.15615019999987192
2003-09-25,0.1506743529602832
2003-09-26,0.1483303430859647
2003-09-29,0.14297517197052081
2003-09-30,0.1828282997787815
2003-10-01,0.19126746508489098
2003-10-02,0.19023145481228912
2003-10-03,0.1838234424658618
2003-10-06,0.17927528106239302
2003-10-07,0.17694145472443704
2003-10-08,0.16959710846591697
2003-10-09,0.1663343933165958
2003-10-10,0.16201006635391518
2003-10-13,0.16110732944220757
2003-10-14,0.15525259765942725
2003-10-15,0.1492876903163821
2003-10-16,0.15508928667061436
2003-10-17,0.1494891625503334
2003-10-20,0.14390293478591742
2003-10-21,0.13908512371925333
2003-10-22,0.13829331523974686
2003-10-23,0.15170965770180883
2003-10-24,0.14597683350449825
2003-10-27,0.14088137861335684
2003-10-28,0.14699620280809977
2003-10-29,0.14543119156494594
2003-10-30,0.14085333734065375
2003-10-31,0.13643293121530448
2003-11-03,0.13333765454664337
2003-11-04,0.13689805038787076
2003-11-05,0.13348155243328572
2003-11-06,0.1295628863525354
2003-11-07,0.12617026495969644
2003-11-10,0.13758457122802686
2003-11-11,0.1330697701207904
2003-11-12,0.14099775062035563
2003-11-13,0.13655814146362713
2003-11-14,0.13184532346655303
2003-11-17,0.13168955357202788
2003-11-18,0.12811966078631337
2003-11-19,0.12640951451532437
2003-11-20,0.19323847442991263
2003-11-21,0.18821430020059582
2003-11-24,0.1867666715450056
2003-11-25,0.17973819961265886
2003-11-26,0.17232090877197695
2003-11-28,0.1664839343600457
2003-12-01,0.173559850195833
2003-12-02,0.16716376880173528
2003-12-03,0.16367041027626222
2003-12-04,0.1571622939511892
2003-12-05,0.1544483482592158
2003-12-08,0.15045446194779336
2003-12-09,0.14570965966606333
2003-12-10,0.1483565549613498
2003-12-11,0.14452979665107124
2003-12-12,0.13995991026004556
2003-12-15,0.15316041590437132
2003-12-16,0.15211394610620027
2003-12-17,0.15057217153245817
2003-12-18,0.16073721162195143
2003-12-19,0.15746962907176737
2003-12-22,0.15143498406907172
2003-12-23,0.14584494492439565
2003-12-24,0.14099673187701908
2003-12-26,0.13687221251956147
2003-12-29,0.13213773859121397
2003-12-30,0.12845557208622754
2003-12-31,0.13201587586347333
2004-01-02,0.1276755097894659
2004-01-05,0.13532701858830706
2004-01-06,0.1320866756338428
2004-01-07,0.13332553003832387
2004-01-08,0.13483018653105838
2004-01-09,0.13220912116794364
2004-01-12,0.12785315232719138
2004-01-13,0.12400158208668145
2004-01-14,0.12023955239437646
2004-01-15,0.12280520721858663
2004-01-16,0.1358730556070629
2004-01-20,0.13392645952163448
2004-01-21,0.14515707630012395
2004-01-22,0.14237482291472744
2004-01-23,0.19136309362047843
2004-01-26,0.18891418051591577
2004-01-27,0.18282802411009097
2004-01-28,0.18844692409270042
2004-01-29,0.1803942083327511
2004-01-30,0.17284612925952378
2004-02-02,0.17031571507057122
2004-02-03,0.16411024465279433
2004-02-04,0.1585334176758957
2004-02-05,0.1535920040887546
2004-02-06,0.1541370653671595
2004-02-09,0.15025750417200467
2004-02-10,0.14608671438566892
2004-02-11,0.14423356308432514
2004-02-12,0.16175328992017446
2004-02-13,0.1555513452207984
2004-02-17,0.16926595523022342
2004-02-18,0.1815054048782019
2004-02-19,0.17978880610316098
2004-02-20,0.18896412992946574
2004-02-23,0.18103183255991195
2004-02-24,0.17504990488429292
2004-02-25,0.170366975673104
2004-02-26,0.16359494857727117
2004-02-27,0.15871233411427102
2004-03-01,0.15729787029708953
2004-03-02,0.18123119930078266
2004-03-03,0.1761480343347606
2004-03-04,0.16889230533094157
2004-03-05,0.1666203348934337
2004-03-08,0.17062046301660302
2004-03-09,0.18318226005811808
2004-03-10,0.1884576217614984
2004-03-11,0.22550463409872534
2004-03-12,0.21974636925328256
2004-03-15,0.24195228951179612
2004-03-16,0.23114062992040152
2004-03-17,0.22947829701302913
2004-03-18,0.2190211551426026
2004-03-19,0.22170470901629494
2004-03-22,0.2255500556417577
2004-03-23,0.21634717932064657
2004-03-24,0.21963952103389772
2004-03-25,0.2132843960537198
2004-03-26,0.20468225032962678
2004-03-29,0.20101897522373358
2004-03-30,0.19432057636802133
2004-03-31,0.18615214422616788
2004-04-01,0.18015335467317836
2004-04-02,0.17261963503611052
2004-04-05,0.1655902931937739
2004-04-06,0.15964783493677576
2004-04-07,0.15339790846031767
2004-04-08,0.14773731661296682
2004-04-12,0.14492430230986106
2004-04-13,0.1566029091683804
2004-04-14,0.21959672128699917
2004-04-15,0.21113501272882243
2004-04-16,0.20759207499324245
2004-04-19,0.1994209106387793
2004-04-20,0.2036219231811742
2004-04-21,0.19497288734590768
2004-04-22,0.18834232238134901
2004-04-23,0.1809339470635624
2004-04-26,0.17432819049138323
2004-04-27,0.1679788486685154
2004-04-28,0.20660103291126108
2004-04-29,0.19745533267045484
2004-04-30,0.19356526341262784
2004-05-03,0.18910004019037122
2004-05-04,0.18241363764806623
2004-05-05,0.1775950945268478
2004-05-06,0.1818817538952162
2004-05-07,0.2198578076848762
2004-05-10,0.23861080444942137
2004-05-11,0.2286034409189853
2004-05-12,0.2200674042197072
2004-05-13,0.21364988181602163
2004-05-14,0.2065192330026431
2004-05-17,0.20129677195623383
2004-05-18,0.1928244393224054
2004-05-19,0.18553429117012307
2004-05-20,0.17792462561433145
2004-05-21,0.1706910472168942
2004-05-24,0.16735511226132294
2004-05-25,0.1679858244019417
2004-05-26,0.16124640275057303
2004-05-27,0.15626515120141152
2004-05-28,0.15322022033661223
2004-06-01,0.14908809248226365
2004-06-02,0.14398832327657685
2004-06-03,0.1387814085531632
2004-06-04,0.13521118947779434
2004-06-07,0.13675445820886425
2004-06-08,0.13282571738936702
2004-06-09,0.1626126194365001
2004-06-10,0.160853028569561
2004-06-14,0.22557223233368062
2004-06-15,0.2161105383825601
2004-06-16,0.20760469936877635
2004-06-17,0.19986389969176524
2004-06-18,0.19134222011882268
2004-06-21,0.1840532640297368
2004-06-22,0.17945546634193119
2004-06-23,0.17199412082975396
2004-06-24,0.17197683099766664
2004-06-25,0.1682827370825659
2004-06-28,0.16185818236962873
2004-06-29,0.17417236290525545
2004-06-30,0.1680347963964607
2004-07-01,0.18476713344098836
2004-07-02,0.1769785512427989
2004-07-06,0.17386920256330618
2004-07-07,0.17268648354749716
2004-07-08,0.17167727980137618
2004-07-09,0.16769484786361208
2004-07-12,0.160972754216358
2004-07-13,0.16601054544817326
2004-07-14,0.15963007611349436
2004-07-15,0.18041551041969758
2004-07-16,0.17691482018191693
2004-07-19,0.16966871249585175
2004-07-20,0.16441361987378053
2004-07-21,0.1864739188197642
2004-07-22,0.17937287754841869
2004-07-23,0.17808007075470295
2004-07-26,0.17414704131853634
2004-07-27,0.16725524924497887
2004-07-28,0.1627203650438383
2004-07-29,0.15656327040529014
2004-07-30,0.15055901633578775
2004-08-02,0.15021614906527195
2004-08-03,0.15542337391782485
2004-08-04,0.14944734189673634
2004-08-05,0.14703826644788764
2004-08-06,0.1477968431327273
2004-08-09,0.14252410406664553
2004-08-10,0.13899751177629044
2004-08-11,0.13765325742604131
2004-08-12,0.14341986640629673
2004-08-13,0.13984563890232687
2004-08-16,0.13831160905722992
2004-08-17,0.13890364012508816
2004-08-18,0.13451391422451434
2004-08-19,0.13006248867371406
2004-08-20,0.1258031562402152
2004-08-23,0.12474603015727594
2004-08-24,0.12468976766358977
2004-08-25,0.12507185150944236
2004-08-26,0.12139569448707808
2004-08-27,0.11813882985707959
2004-08-30,0.11488752151561109
2004-08-31,0.11199297102943559
2004-09-01,0.10920266535208745
2004-09-02,0.10844825475774149
2004-09-03,0.13225242954290103
2004-09-07,0.1285293035848246
2004-09-08,0.12471666448394135
2004-09-09,0.1210656829989407
2004-09-10,0.12212334322315288
2004-09-13,0.11894355720256561
2004-09-14,0.11548902493310782
2004-09-15,0.11964605100044047
2004-09-16,0.11707940843717994
2004-09-17,0.115572206520426
2004-09-20,0.11534028957827357
2004-09-21,0.12256764989180464
2004-09-22,0.13616482541390781
2004-09-23,0.13279648745354675
2004-09-24,0.12900742862331613
2004-09-27,0.12505948984383392
2004-09-28,0.1276741972365599
2004-09-29,0.13526692278602334
2004-09-30,0.1307545448540891
2004-10-01,0.13018046950291737
2004-10-04,0.1260253774443862
2004-10-05,0.12227081417901821
2004-10-06,0.11869870681688154
2004-10-07,0.11550791972847577
2004-10-08,0.1126725332989367
2004-10-11,0.11005930365035026
2004-10-12,0.12205300963106153
2004-10-13,0.12381513703905513
2004-10-14,0.12001639238037444
2004-10-15,0.11817958605444513
2004-10-18,0.11623269780917933
2004-10-19,0.11298074720942503
2004-10-20,0.11370856907023322
2004-10-21,0.11099642751007799
2004-10-22,0.1139546546657924
2004-10-25,0.11109939657801927
2004-10-26,0.10823902549450452
2004-10-27,0.10941614378143656
2004-10-28,0.106744740198288
2004-10-29,0.10424020702205077
2004-11-01,0.10377363827099828
2004-11-02,0.10273752887820496
2004-11-03,0.10890573042774195
2004-11-04,0.10970781540072704
2004-11-05,0.10927204546451944
2004-11-08,0.13100730361319554
2004-11-09,0.12742051263434787
2004-11-10,0.12457180579890459
2004-11-11,0.12417783425394405
2004-11-12,0.12505983240033547
2004-11-15,0.12789533486409893
2004-11-16,0.12456128612052783
2004-11-17,0.1208835591798984
2004-11-18,0.11733331905302943
2004-11-19,0.1201483393143659
2004-11-22,0.1168087667942779
2004-11-23,0.11453215950116369
2004-11-24,0.11161922898855733
2004-11-26,0.11386408371387355
2004-11-29,0.11158941240099797
2004-11-30,0.11721450029753144
2004-12-01,0.13273491371903626
2004-12-02,0.12847186353439416
2004-12-03,0.12521012419129693
2004-12-06,0.12147069276166989
2004-12-07,0.12799503568498272
2004-12-08,0.12430111680914215
2004-12-09,0.120453889102843
2004-12-10,0.14203769471517058
2004-12-13,0.14879319419919718
2004-12-14,0.14340150375780583
2004-12-15,0.14041005348620875
2004-12-16,0.13803351506065475
2004-12-17,0.13469671933644115
2004-12-20,0.13214297347948548
2004-12-21,0.13049089761358837
2004-12-22,0.12624706776792877
2004-12-23,0.12271206102091188
2004-12-27,0.12122987602072353
2004-12-28,0.11803055824658291
2004-12-29,0.11705318944821624
2004-12-30,0.11548785754355305
2004-12-31,0.11234861494473351
2005-01-03,0.11542591442132916
2005-01-04,0.15820403446183032
2005-01-05,0.15205613450301833
2005-01-06,0.14633745262235504
2005-01-07,0.14100280848266816
2005-01-10,0.13599543668814773
2005-01-11,0.15496042965867124
2005-01-12,0.15041170340103194
2005-01-13,0.15763495018554738
2005-01-14,0.1516758595162724
2005-01-18,0.14610266979080158
2005-01-19,0.14582453744140594
2005-01-20,0.14064168940964838
2005-01-21,0.1358202335441962
2005-01-24,0.13144233427629015
2005-01-25,0.12713967579005384
2005-01-26,0.13201208671936066
2005-01-27,0.1276154837000589
2005-01-28,0.12352997968104747
2005-01-31,0.12049772080832069
2005-02-01,0.12213479504219917
2005-02-02,0.12042588326435477
2005-02-03,0.12069753816876298
2005-02-04,0.11907505280284364
2005-02-07,0.12137320050159342
2005-02-08,0.11778392759625568
2005-02-09,0.11519229192962521
2005-02-10,0.1154926252191022
2005-02-11,0.11371356647295872
2005-02-14,0.11630572780392201
2005-02-15,0.11443332539081437
2005-02-16,0.11508212406798896
2005-02-17,0.1122100230817194
2005-02-18,0.11094207353389425
2005-02-22,0.11995453988907631
2005-02-23,0.11642513852257165
2005-02-24,0.11315872109563628
2005-02-25,0.11385604964164178
2005-02-28,0.11736548760176478
2005-03-01,0.11516307220632836
2005-03-02,0.12944075077038142
2005-03-03,0.12887526387945827
2005-03-04,0.12870091188488136
2005-03-07,0.13348167514681558
2005-03-08,0.12977324254252107
2005-03-09,0.1304349686242152
2005-03-10,0.12630213774912916
2005-03-11,0.1238339518871945
2005-03-14,0.12218604683023344
2005-03-15,0.11867300484946018
2005-03-16,0.1152489489756848
2005-03-17,0.1121187058434051
2005-03-18,0.12239521461233688
2005-03-21,0.12228147938261133
2005-03-22,0.16610933628185987
2005-03-23,0.16360049388678508
2005-03-24,0.15931363783430472
2005-03-28,0.15309358432017978
2005-03-29,0.15030521068811953
2005-03-30,0.14581190445227715
2005-03-31,0.14063046341387062
2005-04-01,0.1382486364489719
2005-04-04,0.13341953934862763
2005-04-05,0.13264021969221854
2005-04-06,0.1283576425461297
2005-04-07,0.12431612831809073
2005-04-08,0.12291716625435196
2005-04-11,0.11987723720540111
2005-04-12,0.11745392713740993
2005-04-13,0.15702212302729832
2005-04-14,0.15890596464576148
2005-04-15,0.16547855329316846
2005-04-18,0.15916804704462514
2005-04-19,0.1575975298029763
2005-04-20,0.1815330317049765
2005-04-21,0.17994635200525738
2005-04-22,0.18148950713471013
2005-04-25,0.17611691571226198
2005-04-26,0.1827346863624966
2005-04-27,0.17516481838542805
2005-04-28,0.1835553082860858
2005-04-29,0.17836519615664936
2005-05-02,0.17093248140713338
2005-05-03,0.1643720779207953
2005-05-04,0.16694035821214712
2005-05-05,0.16036388246734362
2005-05-06,0.15533212842165012
2005-05-09,0.15456128803811128
2005-05-10,0.15393346653668266
2005-05-11,0.148200225910759
2005-05-12,0.1549526154667936
2005-05-13,0.15208157166468264
2005-05-16,0.1502745343695997
2005-05-17,0.14526891298553865
2005-05-18,0.1442985604917804
2005-05-19,0.1396940096067115
2005-05-20,0.13745711520325166
2005-05-23,0.1347280995189942
2005-05-24,0.1373602645600248
2005-05-25,0.1334593016615927
2005-05-26,0.12968529554270986
2005-05-27,0.12563576353889047
2005-05-31,0.1332134277015647
2005-06-01,0.1287327454845891
2005-06-02,0.12592908004110887
2005-06-03,0.12753022794616184
2005-06-06,0.12459652354700752
2005-06-07,0.12360816817670264
2005-06-08,0.1263735263415562
2005-06-09,0.12278284831359793
2005-06-10,0.1202382005853381
2005-06-13,0.11744681451618856
2005-06-14,0.11441175324240076
2005-06-15,0.11189652219796646
2005-06-16,0.10902234780080643
2005-06-17,0.11523505247970339
2005-06-20,0.1137959863967091
2005-06-21,0.11131304074545803
2005-06-22,0.11022899799961895
2005-06-23,0.10988385486503466
2005-06-24,0.10966731162930912
2005-06-27,0.10697092221720818
2005-06-28,0.10573874918874347
2005-06-29,0.11084434654054307
2005-06-30,0.11301579358656028
2005-07-01,0.11129709052800976
2005-07-05,0.10923782806335908
2005-07-06,0.10672689126925791
2005-07-07,0.11178142672197382
2005-07-08,0.11016154737475324
2005-07-11,0.10864309531672964
2005-07-12,0.10924066550511306
2005-07-13,0.10981811981635818
2005-07-14,0.10711666929101185
2005-07-15,0.11319372350090795
2005-07-18,0.1162638920731626
2005-07-19,0.12009701528347823
2005-07-20,0.11857009876018491
2005-07-21,0.11574640262228454
2005-07-22,0.11432935843430592
2005-07-25,0.11202539087189119
2005-07-26,0.1133171808685691
2005-07-27,0.11573254408333034
2005-07-28,0.11486594691204177
2005-07-29,0.11563731837084429
2005-08-01,0.12023014181144427
2005-08-02,0.11883812872979783
2005-08-03,0.11595123492227238
2005-08-04,0.11439113532088052
2005-08-05,0.11127842054953872
2005-08-08,0.10984466632476973
2005-08-09,0.1097235602776359
2005-08-10,0.10715499764360037
2005-08-11,0.10977142415036802
2005-08-12,0.10705686190058067
2005-08-15,0.10461840258769009
2005-08-16,0.1220704961897018
2005-08-17,0.1218363256176088
2005-08-18,0.13163449760606072
2005-08-19,0.12825938281466975
2005-08-22,0.12428875958830711
2005-08-23,0.12082828245075737
2005-08-24,0.1339699275210672
2005-08-25,0.13044571008661035
2005-08-26,0.13310914468961177
2005-08-29,0.129012067807628
2005-08-30,0.1255272531365201
2005-08-31,0.1326153764840262
2005-09-01,0.1360688421351486
2005-09-02,0.1329285165794007
2005-09-06,0.132526083017646
2005-09-07,0.12809345884938855
2005-09-08,0.12954531207264894
2005-09-09,0.12610442672642386
2005-09-12,0.13580638232424866
2005-09-13,0.1356434386175756
2005-09-14,0.13100245616018044
2005-09-15,0.12671316174731023
2005-09-16,0.1265710857976655
2005-09-19,0.12272445379792897
2005-09-20,0.13922096350765573
2005-09-21,0.13447585047137647
2005-09-22,0.13180963409402213
2005-09-23,0.13298839001958027
2005-09-26,0.1294953772147871
2005-09-27,0.12856388466439556
2005-09-28,0.12561326649681553
2005-09-29,0.12192612090934413
2005-09-30,0.12527466224260994
2005-10-03,0.12136878840954127
2005-10-04,0.12286091746361004
2005-10-05,0.13535721938633344
2005-10-06,0.13173541437290126
2005-10-07,0.12934214487165427
2005-10-10,0.1285158822869765
2005-10-11,0.12440525792746865
2005-10-12,0.12778886148643787
2005-10-13,0.13584746799259825
2005-10-14,0.13558780431882508
2005-10-17,0.13586678666988486
2005-10-18,0.1588865368745886
2005-10-19,0.15497080460525461
2005-10-20,0.18984663705212165
2005-10-21,0.18177794915775675
2005-10-24,0.18159167271656487
2005-10-25,0.17396831090747533
2005-10-26,0.1676445740249293
2005-10-27,0.16091560396679996
2005-10-28,0.15767932990725197
2005-10-31,0.15533529193328863
2005-11-01,0.14949688304443007
2005-11-02,0.1512366372278887
2005-11-03,0.1472217128007958
2005-11-04,0.1508059699083561
2005-11-07,0.14535303092815094
2005-11-08,0.14135786203816186
2005-11-09,0.13694377707657987
2005-11-10,0.13317171861923238
2005-11-11,0.1286939509067928
2005-11-14,0.1271724847598725
2005-11-15,0.14231780057322416
2005-11-16,0.14177030521233985
2005-11-17,0.14047014657926432
2005-11-18,0.13557460779954336
2005-11-21,0.13208821143463184
2005-11-22,0.12818008971755326
2005-11-23,0.12442617088056677
2005-11-25,0.12330426270003807
2005-11-28,0.11956971857456218
2005-11-29,0.1168093924305747
2005-11-30,0.11890401658480676
2005-12-01,0.12689195293634659
2005-12-02,0.124084601462067
2005-12-05,0.12062140108620857
2005-12-06,0.11713709967384374
2005-12-07,0.12220269980651001
2005-12-08,0.12345457901592796
2005-12-09,0.11975990080156214
2005-12-12,0.1182639329635202
2005-12-13,0.11495322944571851
2005-12-14,0.11196459315337148
2005-12-15,0.13064908036415718
2005-12-16,0.1297599887484582
2005-12-19,0.1319921084004646
2005-12-20,0.12763600886897083
2005-12-21,0.12354903172425108
2005-12-22,0.12011630763555795
2005-12-23,0.11658250897969215
2005-12-27,0.12597138675111902
2005-12-28,0.12217196994400967
2005-12-29,0.12004836675273846
2005-12-30,0.11873178950896007
2006-01-03,0.14740290499172667
2006-01-04,0.1459948981300374
2006-01-05,0.14476647761135863
2006-01-06,0.14789847139169493
2006-01-09,0.1445334406979921
2006-01-10,0.1467876866770507
2006-01-11,0.1430123568087737
2006-01-12,0.1428232657517675
2006-01-13,0.14044253458265413
2006-01-17,0.14780786582587546
2006-01-18,0.15300204469221973
2006-01-19,0.14836506475582453
2006-01-20,0.15043549222174932
2006-01-23,0.14988018975168133
2006-01-24,0.14426807422295482
2006-01-25,0.14204008983382121
2006-01-26,0.1376390322546624
2006-01-27,0.13355283943069127
2006-01-30,0.1370125086260375
2006-01-31,0.13282391501533147
2006-02-01,0.12985754964575608
2006-02-02,0.14246724760449328
2006-02-03,0.14218984647294616
2006-02-06,0.13930878766251611
2006-02-07,0.14822410613662004
2006-02-08,0.14275892938797208
2006-02-09,0.14072549321285038
2006-02-10,0.1367742291515474
2006-02-13,0.13803421793164186
2006-02-14,0.13325446183899434
2006-02-15,0.12881052457000552
2006-02-16,0.12647601084790744
2006-02-17,0.12261972777656947
2006-02-21,0.11985548848509192
2006-02-22,0.1165880316327538
2006-02-23,0.11335365719728674
2006-02-24,0.11101152426662739
2006-02-27,0.10901710067691216
2006-02-28,0.12117060831736383
2006-03-01,0.11975124166370886
2006-03-02,0.11623688209858349
2006-03-03,0.11323491316727363
2006-03-06,0.11021931573004798
2006-03-07,0.12511244398540058
2006-03-08,0.12124378169621731
2006-03-09,0.11761944482099888
2006-03-10,0.11622366746923796
2006-03-13,0.11550680707213752
2006-03-14,0.12035365736029795
2006-03-15,0.11755137923478398
2006-03-16,0.1153359416660739
2006-03-17,0.1121935265512231
2006-03-20,0.10940416683106725
2006-03-21,0.11804663400537942
2006-03-22,0.11994772261281161
2006-03-23,0.13640304248806182
2006-03-24,0.13633026985963168
2006-03-27,0.13488478817123895
2006-03-28,0.15312872349758552
2006-03-29,0.14777968087663473
2006-03-30,0.14774495808656216
2006-03-31,0.16329321602565125
2006-04-03,0.15764952102686516
2006-04-04,0.156218893735681
2006-04-05,0.1515589323002772
2006-04-06,0.14769331928018953
2006-04-07,0.1528016090229419
2006-04-10,0.14771566078111015
2006-04-11,0.1480464722983969
2006-04-12,0.14261962137097406
2006-04-13,0.13842923116163003
2006-04-17,0.13512827372537548
2006-04-18,0.14318723378849108
2006-04-19,0.14210689736955065
2006-04-20,0.1495536787912621
2006-04-21,0.14480036574539445
2006-04-24,0.1395574114119347
2006-04-25,0.13538271351985823
2006-04-26,0.1307807531710993
2006-04-27,0.12710746303817097
2006-04-28,0.12559358454953023
2006-05-01,0.1255389263933701
2006-05-02,0.13667396299222467
2006-05-03,0.1393067887792982
2006-05-04,0.13599148973373296
2006-05-05,0.13834169566692467
2006-05-08,0.13743841428072429
2006-05-09,0.1354040247555441
2006-05-10,0.13080140779058916
2006-05-11,0.1306784724428626
2006-05-12,0.15893022620005298
2006-05-15,0.17425090874942373
2006-05-16,0.16709697304260182
2006-05-17,0.23878906256359397
2006-05-18,0.22778115549799108
2006-05-19,0.2174088471060918
2006-05-22,0.23276592276362107
2006-05-23,0.2227769862440912
2006-05-24,0.2151200241725535
2006-05-25,0.21129924088836669
2006-05-26,0.20350078918765893
2006-05-30,0.21074770888434352
2006-05-31,0.2030207437677244
2006-06-01,0.1941703458306649
2006-06-02,0.1912473717466465
2006-06-05,0.2273750487630514
2006-06-06,0.22718495108611397
2006-06-07,0.22188235261056705
2006-06-08,0.2335771872422476
2006-06-09,0.22303005627044978
2006-06-12,0.21899307934270437
2006-06-13,0.27271942505072866
2006-06-14,0.26280850671163597
2006-06-15,0.2773952039960316
2006-06-16,0.2744100967530167
2006-06-19,0.26342558417891
2006-06-20,0.2524140598302717
2006-06-21,0.24188551837594577
2006-06-22,0.23337005977631323
2006-06-23,0.22653462251938444
2006-06-26,0.21682654357804076
2006-06-27,0.22573086895681768
2006-06-28,0.21793120841219601
2006-06-29,0.23042639692535224
