,"iShares Russell 2000 ETF - GJR-GARCH Volatility"
2006-10-19,0.13712604435336126
2006-10-20,0.1467546867394701
2006-10-23,0.14316240777522568
2006-10-24,0.13985196373308456
2006-10-25,0.13726995461498487
2006-10-26,0.13522709565763807
2006-10-27,0.15013118903146008
2006-10-30,0.14644201241447072
2006-10-31,0.14407236681612476
2006-11-01,0.19255058244523698
2006-11-02,0.18584391515462648
2006-11-03,0.17959183723098332
2006-11-06,0.17480846318184942
2006-11-07,0.1695238390315651
2006-11-08,0.16445561103227824
2006-11-09,0.1687493786655228
2006-11-10,0.16415783989806884
2006-11-13,0.15923753577595956
2006-11-14,0.15846293636052564
2006-11-15,0.1545379386429106
2006-11-16,0.150377362126086
2006-11-17,0.1465113277531809
2006-11-20,0.14291557675774885
2006-11-21,0.13961053427302683
2006-11-22,0.1365527621104751
2006-11-24,0.13652803096800306
2006-11-27,0.19078477297730026
2006-11-28,0.18408879053326413
2006-11-29,0.1792625593926406
2006-11-30,0.17325205453327244
2006-12-01,0.1691459913802275
2006-12-04,0.16762480604015625
2006-12-05,0.16243958138335618
2006-12-06,0.1589425141364009
2006-12-07,0.15653820734887697
2006-12-08,0.15215750155677504
2006-12-11,0.1481768690450706
2006-12-12,0.14810640202232989
2006-12-13,0.14438304304869046
2006-12-14,0.141120866068771
2006-12-15,0.1380273259901821
2006-12-18,0.15490770671596685
2006-12-19,0.15348442605033255
2006-12-20,0.15041902472759222
2006-12-21,0.1491201197692652
2006-12-22,0.15060018525885022
2006-12-26,0.14888037345466326
2006-12-27,0.1466367569199483
2006-12-28,0.14559604994641853
2006-12-29,0.15324045692962418
2007-01-03,0.14913686586488265
2007-01-04,0.14539725980911747
2007-01-05,0.1904317105946381
2007-01-08,0.1851643453799894
2007-01-09,0.1795465789147763
2007-01-10,0.17408002987132096
2007-01-11,0.16879566582113417
2007-01-12,0.1644258045441773
2007-01-16,0.1645235557602619
2007-01-17,0.16167529681432474
2007-01-18,0.16473326440036332
2007-01-19,0.15990318570935352
2007-01-22,0.1614420279852802
2007-01-23,0.15761665280039416
2007-01-24,0.1544021585341345
2007-01-25,0.16832750577371486
2007-01-26,0.1632245275686225
2007-01-29,0.1591229185252709
2007-01-30,0.1548635660186088
2007-01-31,0.15065768576478267
2007-02-01,0.14797506614291478
2007-02-02,0.14424789787029826
2007-02-05,0.1408084686373657
2007-02-06,0.13771185439169714
2007-02-07,0.13580074123509048
2007-02-08,0.13337860323155284
2007-02-09,0.14471721514733485
2007-02-12,0.1420279896358461
2007-02-13,0.13955008907198876
2007-02-14,0.13649029811675262
2007-02-15,0.13366956826443332
2007-02-16,0.13138056705616702
2007-02-20,0.12999224392247408
2007-02-21,0.12778468077199237
2007-02-22,0.1258503210961339
2007-02-23,0.12802240928837422
2007-02-26,0.12676510702870883
2007-02-27,0.30494822183446163
2007-02-28,0.2911382578775933
2007-03-01,0.27826898425803764
2007-03-02,0.2924669889064405
2007-03-05,0.3096575760416657
2007-03-06,0.2989917517256956
2007-03-07,0.28563524782491395
2007-03-08,0.27402274577122243
2007-03-09,0.26208499995230555
2007-03-12,0.2508152148494983
2007-03-13,0.2863986480415018
2007-03-14,0.2744130354046615
2007-03-15,0.26269998781880444
2007-03-16,0.2535757732907464
2007-03-19,0.24365575224073824
2007-03-20,0.23387579011090484
2007-03-21,0.22686682348902407
2007-03-22,0.21841361496024006
2007-03-23,0.209910580962466
2007-03-26,0.20252444296923766
2007-03-27,0.19715039538382872
2007-03-28,0.19245371079820725
2007-03-29,0.18556953413747634
2007-03-30,0.17928343370205738
2007-04-02,0.17335653088360992
2007-04-03,0.16867417229676868
2007-04-04,0.16341061409835042
2007-04-05,0.15882094068478503
2007-04-09,0.15429823213504423
2007-04-10,0.15017296188062618
2007-04-11,0.150952522469815
2007-04-12,0.14748883862855522
2007-04-13,0.14433371082321692
2007-04-16,0.14277151480600045
2007-04-17,0.140133902964272
2007-04-18,0.14145075524718842
2007-04-19,0.14164404484481513
2007-04-20,0.13998620432028294
2007-04-23,0.13708013948052433
2007-04-24,0.13422223556475282
2007-04-25,0.13169136190350528
2007-04-26,0.1300163575862668
2007-04-27,0.13719020271141813
2007-04-30,0.18560062930927793
2007-05-01,0.17937589804653242
2007-05-02,0.174790298357775
2007-05-03,0.169119246687064
2007-05-04,0.16431181576502646
2007-05-07,0.16065747041454376
2007-05-08,0.15749435189872682
2007-05-09,0.15321313977593437
2007-05-10,0.16875938373909757
2007-05-11,0.16434309964218152
2007-05-14,0.16535568934874906
2007-05-15,0.16890491289480009
2007-05-16,0.16392818061578066
2007-05-17,0.1661462729043297
2007-05-18,0.16243903841133756
2007-05-21,0.1592338958890349
2007-05-22,0.15505047178257794
2007-05-23,0.1516117227657545
2007-05-24,0.16761225253542772
2007-05-25,0.1628392593940417
2007-05-29,0.15885663725510496
2007-05-30,0.15477742044626536
2007-05-31,0.15085284312865965
2007-06-01,0.1471873720126832
2007-06-04,0.14352971204597326
2007-06-05,0.14221551560923304
2007-06-06,0.15435745696272662
2007-06-07,0.19584305144681544
2007-06-08,0.19016216027380423
2007-06-11,0.18340814485731
2007-06-12,0.20314452096967814
2007-06-13,0.19696803801632384
2007-06-14,0.19045923343329932
2007-06-15,0.18491689484738813
2007-06-18,0.1788794320205652
2007-06-19,0.17295915587213068
2007-06-20,0.17353153488631395
2007-06-21,0.1689484726181329
2007-06-22,0.1687619222455113
2007-06-25,0.1664451044639043
2007-06-26,0.17041652032593554
2007-06-27,0.16969544484163387
2007-06-28,0.16435751275801178
2007-06-29,0.16282138434493182
2007-07-02,0.15953975178619278
2007-07-03,0.15513994998065456
2007-07-05,0.15088178180284062
2007-07-06,0.14709550611762415
2007-07-09,0.1448044293521438
2007-07-10,0.22879715120604105
2007-07-11,0.2199782398329435
2007-07-12,0.2122967206529578
2007-07-13,0.20410351785307376
2007-07-16,0.199111579773754
2007-07-17,0.1917704283772657
2007-07-18,0.18640302465357156
2007-07-19,0.18004939322308197
2007-07-20,0.20005571024092267
2007-07-23,0.19329982203820056
2007-07-24,0.23615324685466427
2007-07-25,0.2275392950679069
2007-07-26,0.27617414723322675
2007-07-27,0.2996897715972302
2007-07-30,0.2878625234378383
2007-07-31,0.2829936366775762
2007-08-01,0.27064048034246463
2007-08-02,0.25922565845224504
2007-08-03,0.32848584079074095
2007-08-06,0.313708512476152
2007-08-07,0.30066024545988784
2007-08-08,0.2921568078960338
2007-08-09,0.31320581029093314
2007-08-10,0.29904337076751925
2007-08-13,0.287163353511551
2007-08-14,0.29419103793283713
2007-08-15,0.29444648953587477
2007-08-16,0.2836444965092748
2007-08-17,0.27371523231270856
2007-08-20,0.2617400198670429
2007-08-21,0.2505209093069878
2007-08-22,0.24088554875708093
2007-08-23,0.24352255665543593
2007-08-24,0.2345137130318822
2007-08-27,0.23786200705451052
2007-08-28,0.27831054812924355
2007-08-29,0.27013324045737136
2007-08-30,0.2615395388846589
2007-08-31,0.25081601862720015
2007-09-04,0.241303798561067
2007-09-05,0.2379541602914309
2007-09-06,0.22813125958535363
2007-09-07,0.24282108228076077
2007-09-10,0.2427826806013971
2007-09-11,0.2343953736744819
2007-09-12,0.22723680159692441
2007-09-13,0.21810418427898168
2007-09-14,0.20971823096717176
2007-09-17,0.21164952161533465
2007-09-18,0.2167298253586709
2007-09-19,0.20964606173262593
2007-09-20,0.21053757194382194
2007-09-21,0.2024770298083217
2007-09-24,0.20030326707270654
2007-09-25,0.19440212961796483
2007-09-26,0.1880833102643613
2007-09-27,0.18174689323341955
2007-09-28,0.18962018247011578
2007-10-01,0.18819803187068668
2007-10-02,0.18194713847708627
2007-10-03,0.17661972030325493
2007-10-04,0.1708437075224019
2007-10-05,0.16910188644719493
2007-10-08,0.16991538129316017
2007-10-09,0.1652120673558684
2007-10-10,0.16027232075439604
2007-10-11,0.16992175846547727
2007-10-12,0.16518247364657065
2007-10-15,0.17474148906313006
2007-10-16,0.18161942517252938
2007-10-17,0.17556983226055664
2007-10-18,0.17004028581486214
2007-10-19,0.27955107511866234
2007-10-22,0.2698715827944839
2007-10-23,0.25848495816971634
2007-10-24,0.25044253712179165
2007-10-25,0.24029569284529426
2007-10-26,0.23226857127041534
2007-10-29,0.2228955019734584
2007-10-30,0.21928200746983323
2007-10-31,0.21189524770508658
2007-11-01,0.31222372555589045
2007-11-02,0.2981264698076976
2007-11-05,0.2957037348428322
2007-11-06,0.2844347257280658
2007-11-07,0.3311990380420813
2007-11-08,0.31593042588519393
2007-11-09,0.3088100620122343
2007-11-12,0.30046141116622616
2007-11-13,0.29213442385312965
2007-11-14,0.28004634116517213
2007-11-15,0.28572866219544724
2007-11-16,0.2785305792906768
2007-11-19,0.2921390388154243
2007-11-20,0.2791997414038917
2007-11-21,0.2935322707982889
2007-11-23,0.2829386442322787
2007-11-26,0.31710305958788854
2007-11-27,0.3034564462983115
2007-11-28,0.29739245585589424
2007-11-29,0.28716809223867473
2007-11-30,0.2745311064342254
2007-12-03,0.2705287223198306
2007-12-04,0.2655618707570799
2007-12-05,0.256372810570856
2007-12-06,0.24903399526972217
2007-12-07,0.23854536926966322
2007-12-10,0.22932983495393702
2007-12-11,0.30759909817813186
2007-12-12,0.29395426787172185
2007-12-13,0.2827064449212292
2007-12-14,0.29490426650016444
2007-12-17,0.29656605874577086
2007-12-18,0.2850401277013467
2007-12-19,0.27261124628305416
2007-12-20,0.2622636856295587
2007-12-21,0.2542708681701465
2007-12-24,0.24379890155618011
2007-12-26,0.23376850087212347
2007-12-27,0.26645379186643225
2007-12-28,0.26298698827128314
2007-12-31,0.2566537293709172
2008-01-02,0.253005294806255
2008-01-03,0.2512867405972707
2008-01-04,0.3028479598742577
2008-01-07,0.2891873524205372
2008-01-08,0.3343972523810565
2008-01-09,0.3194213706062886
2008-01-10,0.3057077015712885
2008-01-11,0.3166098463408869
2008-01-14,0.3024929440499398
2008-01-15,0.30829720660427656
2008-01-16,0.29429492350361736
2008-01-17,0.3175545616110718
2008-01-18,0.308643178443976
2008-01-22,0.2977454281764877
2008-01-23,0.2907423808116044
2008-01-24,0.2777924577809844
2008-01-25,0.2691408463983124
2008-01-28,0.2601949999519591
2008-01-29,0.2490612141623019
2008-01-30,0.25033117424723594
2008-01-31,0.24380928940464924
2008-02-01,0.2374580181842677
2008-02-04,0.23816174503895457
2008-02-05,0.2764807486969029
2008-02-06,0.2778536837977859
2008-02-07,0.26729541410207547
2008-02-08,0.2584818871797403
2008-02-11,0.24752949642416355
2008-02-12,0.23808364412533675
2008-02-13,0.23116030801156154
2008-02-14,0.262977118396259
2008-02-15,0.25303602036073836
2008-02-19,0.24329655238001216
2008-02-20,0.2331468061115142
2008-02-21,0.25297471494202733
2008-02-22,0.2422396325954942
2008-02-25,0.23493660251225224
2008-02-26,0.22592330557071796
2008-02-27,0.21686384760950822
2008-02-28,0.22758425516717978
2008-02-29,0.25214225984550864
2008-03-03,0.24830176318342972
2008-03-04,0.2404549388139075
2008-03-05,0.2311211137044818
2008-03-06,0.3010191807842152
2008-03-07,0.2880709287658163
2008-03-10,0.30631124758976774
2008-03-11,0.30231273740945813
2008-03-12,0.29702362330292853
2008-03-13,0.28601303956288426
2008-03-14,0.31465781414101257
2008-03-17,0.3161861268303845
2008-03-18,0.31244491738544894
2008-03-19,0.3368049483009417
2008-03-20,0.3227465866589451
2008-03-24,0.3154969280357576
2008-03-25,0.30113790794252393
2008-03-26,0.29181616062171745
2008-03-27,0.28282381582886545
2008-03-28,0.28154239680730153
2008-03-31,0.26910971219931845
2008-04-01,0.2654522940190949
2008-04-02,0.2539976322724289
2008-04-03,0.24324196101824208
2008-04-04,0.2330935674788131
2008-04-07,0.22420757257505824
2008-04-08,0.21524626826033477
2008-04-09,0.2311580731880243
2008-04-10,0.2224048578606142
2008-04-11,0.2605863204391205
2008-04-14,0.25006104054810296
2008-04-15,0.2398278282435131
2008-04-16,0.2367038174597106
2008-04-17,0.22819377292117327
2008-04-18,0.21980003184713146
2008-04-21,0.21111209534273492
2008-04-22,0.22616572419356565
2008-04-23,0.21707981757869615
2008-04-24,0.20928183198739447
2008-04-25,0.20197471425898836
2008-04-28,0.19480640851881645
2008-04-29,0.1951925510873814
2008-04-30,0.1902535760504911
2008-05-01,0.18657983813906584
2008-05-02,0.1810696219690095
2008-05-05,0.17614989412429402
2008-05-06,0.17098429401556156
2008-05-07,0.19771487652678038
2008-05-08,0.19049336681365048
2008-05-09,0.18455765928294604
2008-05-12,0.18244920717832674
2008-05-13,0.17652160094447364
2008-05-14,0.17085912091544894
2008-05-15,0.16547794414966607
2008-05-16,0.1607406606929311
2008-05-19,0.15604975514239042
2008-05-20,0.15329298888077042
2008-05-21,0.1722836138464712
2008-05-22,0.16725841324130752
2008-05-23,0.18048736022226045
2008-05-27,0.17655057858868659
2008-05-28,0.1709324076938016
2008-05-29,0.1665142047994705
2008-05-30,0.16152598428735854
2008-06-02,0.16612875368219673
2008-06-03,0.16150843197802398
2008-06-04,0.15716070653951641
2008-06-05,0.1593840907995525
2008-06-06,0.23929603005482564
2008-06-09,0.23022119624396012
2008-06-10,0.22524919800079202
2008-06-11,0.24046887698827057
2008-06-12,0.23052146798075013
2008-06-13,0.22350072483103942
2008-06-16,0.21487534712013848
2008-06-17,0.20655766652438734
2008-06-18,0.2045023579326165
2008-06-19,0.1973689124457041
2008-06-20,0.21304186912435782
2008-06-23,0.2124497314660576
2008-06-24,0.2275384090653708
2008-06-25,0.2193048754588005
2008-06-26,0.26249966399978497
2008-06-27,0.2511866875453395
2008-06-30,0.24704314926749135
2008-07-01,0.2366657009369968
2008-07-02,0.28377249126721216
2008-07-03,0.2763739966060483
2008-07-07,0.2703732087319304
2008-07-08,0.2664428681725221
2008-07-09,0.3024744075124373
2008-07-10,0.28934603574267265
2008-07-11,0.27662203382955597
2008-07-14,0.28273795358953846
2008-07-15,0.27141615943049524
2008-07-16,0.2676084684758687
2008-07-17,0.2560014312459991
2008-07-18,0.2454013569644634
2008-07-21,0.2361386270816361
2008-07-22,0.23080551813160793
2008-07-23,0.22172744079161696
2008-07-24,0.26277331371355045
2008-07-25,0.2518665646726457
2008-07-28,0.2622070365188547
2008-07-29,0.2546724296032062
2008-07-30,0.24407116503184065
2008-07-31,0.23513511605032544
2008-08-01,0.22549737027291472
2008-08-04,0.22351555113682808
2008-08-05,0.216763658393191
2008-08-06,0.2084633579313161
2008-08-07,0.2199413494548035
2008-08-08,0.21641012730461576
2008-08-11,0.21227380997193226
2008-08-12,0.2089953568862237
2008-08-13,0.20110620776097388
2008-08-14,0.19439921296136978
2008-08-15,0.18804203891683371
2008-08-18,0.1975471366535086
2008-08-19,0.2151669937513651
2008-08-20,0.2067886051019253
2008-08-21,0.21072803800159104
2008-08-22,0.20608125678964598
2008-08-25,0.23907625478077074
2008-08-26,0.229200463350317
2008-08-27,0.22095712615799476
2008-08-28,0.215260199758339
2008-08-29,0.21324528412136104
2008-09-02,0.20498188407759355
2008-09-03,0.19738148849372883
2008-09-04,0.2700265453617477
2008-09-05,0.25870183377780687
2008-09-08,0.24850633231368568
2008-09-09,0.276201154957759
2008-09-10,0.2646024285602836
2008-09-11,0.2534140824816174
2008-09-12,0.24278662483753097
2008-09-15,0.3606564864244091
2008-09-16,0.3474865954249171
2008-09-17,0.43178530081511574
2008-09-18,0.42370036912894005
2008-09-19,0.41084394847679084
2008-09-22,0.46386621260876504
2008-09-23,0.44853890399830426
2008-09-24,0.43354891073557095
2008-09-25,0.4126489999987883
2008-09-26,0.3928812736692855
2008-09-29,0.6200258446226254
2008-09-30,0.5944175502119701
2008-10-01,0.571448548865075
2008-10-02,0.6285258753623434
2008-10-03,0.6029043207674001
2008-10-06,0.6431638702539191
2008-10-07,0.7345330516729659
2008-10-08,0.7125940864194706
2008-10-09,0.8500522525115736
2008-10-10,0.8115608295131055
2008-10-13,0.7848167888112486
2008-10-14,0.7644773037834414
2008-10-15,0.9198142464650133
2008-10-16,0.8805008688241028
2008-10-17,0.8511231050794004
2008-10-20,0.8119799135446639
2008-10-21,0.7889788514275905
2008-10-22,0.8113487215741454
2008-10-23,0.7912640444251211
2008-10-24,0.7848970582184647
2008-10-27,0.8038685265638903
2008-10-28,0.7756939834754425
2008-10-29,0.7365167778129701
2008-10-30,0.7062343577028805
2008-10-31,0.675366007435968
2008-11-03,0.6414185217157359
2008-11-04,0.6096125195564802
2008-11-05,0.6630991147633966
2008-11-06,0.6730980404071906
2008-11-07,0.6403421116871825
2008-11-10,0.6242788223222057
2008-11-11,0.6073938129418178
2008-11-12,0.6805703490455633
2008-11-13,0.6619207233498585
2008-11-14,0.7817098336339386
2008-11-17,0.7439530146454143
2008-11-18,0.7069913068772486
2008-11-19,0.8435144978007195
2008-11-20,0.9069198178449956
2008-11-21,0.8661680506691528
2008-11-24,0.8313044929506878
2008-11-25,0.7897072267619184
2008-11-26,0.7570624201477709
2008-11-28,0.719031098075737
2008-12-01,0.9895039302600067
2008-12-02,0.9436278037446756
2008-12-03,0.8972202472080086
2008-12-04,0.8753483466597741
2008-12-05,0.8348958929112061
2008-12-08,0.7963990783520534
2008-12-09,0.7793484509511776
2008-12-10,0.7411164928673495
2008-12-11,0.7699237780455933
2008-12-12,0.7335383180175389
2008-12-15,0.7237463036175038
2008-12-16,0.6965776740608329
2008-12-17,0.6617080625169985
2008-12-18,0.6296467009363267
2008-12-19,0.598181072920232
2008-12-22,0.5802485501920708
2008-12-23,0.5581990290210115
2008-12-24,0.5305090951152487
2008-12-26,0.5049096790516102
2008-12-29,0.4889346103519365
2008-12-30,0.46754414337044153
2008-12-31,0.4466226138475301
2009-01-02,0.4263906997109576
2009-01-05,0.40582976775983304
2009-01-06,0.3875206033232298
2009-01-07,0.4104410111087829
2009-01-08,0.3908005936535921
2009-01-09,0.4357000959375612
2009-01-12,0.4524395433646356
2009-01-13,0.43106216953010384
2009-01-14,0.4911510908060777
2009-01-15,0.46791384976296657
2009-01-16,0.44548442801067695
2009-01-20,0.5978283599830306
2009-01-21,0.5747345787404826
2009-01-22,0.5740664107923403
2009-01-23,0.5455632099033072
2009-01-26,0.5189024301349918
2009-01-27,0.49366587850488514
2009-01-28,0.47502278513772367
2009-01-29,0.5115299991202862
2009-01-30,0.501612444821697
2009-02-02,0.47713930418694284
2009-02-03,0.45394567384214607
2009-02-04,0.43405949914729436
2009-02-05,0.4135511305751684
2009-02-06,0.3986426821101825
2009-02-09,0.38050407251434254
2009-02-10,0.4605871031629088
2009-02-11,0.4381636502495386
2009-02-12,0.41718677831398254
2009-02-13,0.40202600960634377
2009-02-17,0.4533305866583458
2009-02-18,0.439735472756065
2009-02-19,0.4268121455628928
2009-02-20,0.4142103248351012
2009-02-23,0.4591819051312889
2009-02-24,0.4416505487373473
2009-02-25,0.438638161130561
2009-02-26,0.4324113957795284
2009-02-27,0.4135436354243649
2009-03-02,0.5260154180249852
2009-03-03,0.5130698899760149
2009-03-04,0.48915873497260576
2009-03-05,0.5696933806882436
2009-03-06,0.5414291754237114
2009-03-09,0.5332764423823726
2009-03-10,0.5195188273777958
2009-03-11,0.49386647669182815
2009-03-12,0.4820376064167608
2009-03-13,0.45878805302666725
2009-03-16,0.44991671229239755
2009-03-17,0.43574688432621067
2009-03-18,0.41914539052696265
2009-03-19,0.4039528284342121
2009-03-20,0.43870554544021895
2009-03-23,0.44264436289192705
2009-03-24,0.4730682449710612
2009-03-25,0.4520177403598226
2009-03-26,0.4354096236878556
2009-03-27,0.4623000389357544
2009-03-30,0.4732021449655528
2009-03-31,0.45035547959362066
2009-04-01,0.42956104432315556
2009-04-02,0.4181560522101767
2009-04-03,0.3990017999959399
2009-04-06,0.3937712874245658
2009-04-07,0.4331631383208871
2009-04-08,0.41350503019915
2009-04-09,0.4067719592105631
2009-04-13,0.3872372993398234
2009-04-14,0.4088193728286369
2009-04-15,0.3901246785323892
2009-04-16,0.3750566405224683
2009-04-17,0.35763247503547546
2009-04-20,0.46507900361121446
2009-04-21,0.4466142066705895
2009-04-22,0.4248990181207766
2009-04-23,0.40461697888249815
2009-04-24,0.3866340595446811
2009-04-27,0.3738368408811523
2009-04-28,0.35613502270908426
2009-04-29,0.3460057201839299
2009-04-30,0.3344787060486811
2009-05-01,0.3191718145450817
2009-05-04,0.31133026386780965
2009-05-05,0.2986499984932195
2009-05-06,0.2852490049062398
2009-05-07,0.307966802756401
2009-05-08,0.3003610846964034
2009-05-11,0.3003185448819303
2009-05-12,0.29922301983637556
2009-05-13,0.4012638827504913
2009-05-14,0.382849689564978
2009-05-15,0.3653375118982446
2009-05-18,0.3531456164247264
2009-05-19,0.3365922779862901
2009-05-20,0.32585345970236373
2009-05-21,0.3204837867973979
2009-05-22,0.31209492402152267
2009-05-26,0.3095207863779103
2009-05-27,0.31798018240135656
2009-05-28,0.3034287916464092
2009-05-29,0.29202303881714536
2009-06-01,0.2874047097735178
2009-06-02,0.2755236127811916
2009-06-03,0.26643326819299423
2009-06-04,0.2561659649524113
2009-06-05,0.24523258103278203
2009-06-08,0.2456171655239104
2009-06-09,0.23546658106831214
2009-06-10,0.22706190433447881
2009-06-11,0.21791704293147887
2009-06-12,0.2094205004291605
2009-06-15,0.2596336788631244
2009-06-16,0.2683904223328396
2009-06-17,0.25690481739352417
2009-06-18,0.24606101682306364
2009-06-19,0.23599259310410575
2009-06-22,0.3135127289281888
2009-06-23,0.30315663674081095
2009-06-24,0.2900997145810385
2009-06-25,0.28187248393555553
2009-06-26,0.2694803733113044
2009-06-29,0.2577483866098874
2009-06-30,0.2473495397206148
2009-07-01,0.23856433094660234
2009-07-02,0.310275611674524
2009-07-06,0.30091342941118465
2009-07-07,0.3159216915629568
2009-07-08,0.3042778361958031
2009-07-09,0.2915770299594946
2009-07-10,0.2786780142027713
2009-07-13,0.2698504785987974
2009-07-14,0.2583133167298968
2009-07-15,0.2565017403449731
2009-07-16,0.2465585001576705
2009-07-17,0.23734077525785577
2009-07-20,0.22862796679321626
2009-07-21,0.21962093342848718
2009-07-22,0.21141131757784398
2009-07-23,0.2108691015772581
2009-07-24,0.20296214819517455
2009-07-27,0.19557432346808717
2009-07-28,0.18846022922622166
2009-07-29,0.18437261944225886
2009-07-30,0.18074882240280296
2009-07-31,0.1763934284490213
2009-08-03,0.17341394061608775
2009-08-04,0.16878775311023014
2009-08-05,0.1742899515175789
2009-08-06,0.18861921641232635
2009-08-07,0.18695507053835156
2009-08-10,0.18044435153254312
2009-08-11,0.19971701880410692
2009-08-12,0.1942226413166086
2009-08-13,0.18777731172854722
2009-08-14,0.21975038293481994
2009-08-17,0.272093325166201
2009-08-18,0.2613002824338313
2009-08-19,0.2510183881710661
2009-08-20,0.24118388005834884
2009-08-21,0.23478982090371806
2009-08-24,0.22517148664961997
2009-08-25,0.21628298962239265
2009-08-26,0.2078574501912308
2009-08-27,0.20015041343949308
2009-08-28,0.19647741854981707
2009-08-31,0.2090373134155718
2009-09-01,0.24270134239430982
2009-09-02,0.23452972348936926
2009-09-03,0.22580632320641514
2009-09-04,0.2181947497076866
2009-09-08,0.2105441549889239
2009-09-09,0.2047663839598678
2009-09-10,0.19830170649795228
2009-09-11,0.19100536118130296
2009-09-14,0.1851753687724153
2009-09-15,0.1793568610340848
2009-09-16,0.17722293756734764
2009-09-17,0.17182026422980498
2009-09-18,0.1664907456887619
2009-09-21,0.16434547636001426
2009-09-22,0.1602690188401988
2009-09-23,0.16583976121545763
2009-09-24,0.20153530211851223
2009-09-25,0.19753814315215176
2009-09-28,0.1950092674720871
2009-09-29,0.18980110220965526
2009-09-30,0.19757487998224876
2009-10-01,0.2634735068275366
2009-10-02,0.2561727034638937
2009-10-05,0.2473265137424615
2009-10-06,0.23926132825845467
2009-10-07,0.22935812869833064
2009-10-08,0.22068243881197255
2009-10-09,0.21297171361474274
2009-10-12,0.20471955158215838
2009-10-13,0.19864953460806295
2009-10-14,0.1943588938021618
2009-10-15,0.18736190114321535
2009-10-16,0.19051962418606647
2009-10-19,0.18434124877519953
2009-10-20,0.19664478940465216
2009-10-21,0.20638307198023775
2009-10-22,0.2001091122362997
2009-10-23,0.230717991496112
2009-10-26,0.22786079697920833
2009-10-27,0.23088842760086525
2009-10-28,0.30093202023048327
2009-10-29,0.2893587510340753
2009-10-30,0.32260800424044045
2009-11-02,0.30800726355071567
2009-11-03,0.2952647368041094
2009-11-04,0.2951173054905456
2009-11-05,0.2874971109420058
2009-11-06,0.274704723657967
2009-11-09,0.2649950859921746
2009-11-10,0.25630055403763763
2009-11-11,0.24567794772832174
2009-11-12,0.2604907583773367
2009-11-13,0.24989399992796946
2009-11-16,0.24391381510689386
2009-11-17,0.2337240834830677
2009-11-18,0.22448092123830926
2009-11-19,0.2634942132191901
2009-11-20,0.2522227015952371
2009-11-23,0.24352798935645978
2009-11-24,0.2349558018011047
2009-11-25,0.22532006035859303
2009-11-27,0.28130729816341415
2009-11-30,0.26934624185237854
2009-12-01,0.25911354808268905
2009-12-02,0.24891466248495686
2009-12-03,0.24961491301602956
2009-12-04,0.2431185414566318
2009-12-07,0.23299311062776085
2009-12-08,0.2283453463506537
2009-12-09,0.21994656260100998
2009-12-10,0.21261934436922716
2009-12-11,0.20508383554049306
2009-12-14,0.19919344868745056
2009-12-15,0.1925596780221654
2009-12-16,0.1859994483862788
2009-12-17,0.19160182462596748
2009-12-18,0.18549306402127275
2009-12-21,0.18062685846794768
2009-12-22,0.1747670850017245
2009-12-23,0.1718061104850465
2009-12-24,0.1664581244637822
2009-12-28,0.16162767213568352
2009-12-29,0.1568982022841562
2009-12-30,0.1525364271248019
2009-12-31,0.16489289250904662
2010-01-04,0.16583611428154002
2010-01-05,0.16210227882420405
2010-01-06,0.1574134402139792
2010-01-07,0.15354157677971136
2010-01-08,0.14970874603709697
2010-01-11,0.1478407585207814
2010-01-12,0.15842814522678728
2010-01-13,0.1556330306843634
2010-01-14,0.15146857812761036
2010-01-15,0.1717377454143381
2010-01-19,0.16946920074160968
2010-01-20,0.18610584085406884
2010-01-21,0.2054913808411438
2010-01-22,0.22561831042714597
2010-01-25,0.21657268248788902
2010-01-26,0.21645862144992056
2010-01-27,0.20885435499409633
2010-01-28,0.22609484823852136
2010-01-29,0.22700907030336914
2010-02-01,0.2188942100650449
2010-02-02,0.2111925339589447
2010-02-03,0.20698684306013268
2010-02-04,0.2851785419697632
2010-02-05,0.27260962859004084
2010-02-08,0.2675125888626552
2010-02-09,0.25708955404683403
2010-02-10,0.246136228133934
2010-02-11,0.23751993347927666
2010-02-12,0.2281024822311235
2010-02-16,0.2209648243499404
2010-02-17,0.21255106492323206
2010-02-18,0.20485300485958216
2010-02-19,0.1971390189688485
2010-02-22,0.18999670523459083
2010-02-23,0.19643714109098617
2010-02-24,0.18987610276177463
2010-02-25,0.18314167302937912
2010-02-26,0.17859110616153312
2010-03-01,0.17754152077753532
2010-03-02,0.17219604873515537
2010-03-03,0.16699703111133446
2010-03-04,0.16191927988970306
2010-03-05,0.16129976441396313
2010-03-08,0.15660105861711154
2010-03-09,0.15235319399343095
2010-03-10,0.14907227911318724
2010-03-11,0.14535474729089518
2010-03-12,0.14185282936903304
2010-03-15,0.14009960556689657
2010-03-16,0.1378564692714854
2010-03-17,0.1353373997090235
2010-03-18,0.1338922000715501
2010-03-19,0.15144515125945762
2010-03-22,0.14960512183745583
2010-03-23,0.14687139803242835
2010-03-24,0.15275342837396483
2010-03-25,0.1534686469608695
2010-03-26,0.1493389212496193
2010-03-29,0.14583453418172254
2010-03-30,0.14237703536736535
2010-03-31,0.1484344752407607
2010-04-01,0.14561840172176044
2010-04-05,0.14596023417355838
2010-04-06,0.1427774011529836
2010-04-07,0.14074793810212638
2010-04-08,0.13771009766897999
2010-04-09,0.13522515757062367
2010-04-12,0.1327148828127426
2010-04-13,0.13026778235619121
