,"美国iShares安硕MSCI德国指数ETF - GJR-GARCH模型波动率预测"
2002-08-02,0.5379359887570268
2002-08-05,0.6293730880805121
2002-08-06,0.609373540613637
2002-08-07,0.5809965783031773
2002-08-08,0.5702277018875881
2002-08-09,0.546993711115585
2002-08-12,0.5226188400737195
2002-08-13,0.5032894991950458
2002-08-14,0.48082348736308633
2002-08-15,0.4599348479948002
2002-08-16,0.4392896547837202
2002-08-19,0.4381970063795507
2002-08-20,0.43130237421094725
2002-08-21,0.4138576450906761
2002-08-22,0.39479036158447434
2002-08-23,0.3970707569187134
2002-08-26,0.37889307832157615
2002-08-27,0.36607138320278465
2002-08-28,0.40596815392343283
2002-08-29,0.4001463112412758
2002-08-30,0.38465131482941795
2002-09-03,0.586009989675944
2002-09-04,0.5617404952466931
2002-09-05,0.5771810391896117
2002-09-06,0.5532355953841003
2002-09-09,0.527323100195696
2002-09-10,0.5025306080230337
2002-09-11,0.47985943316767254
2002-09-12,0.4696510376864933
2002-09-13,0.4857223021439308
2002-09-16,0.4637436912778437
2002-09-17,0.4856897194711867
2002-09-18,0.494422372066637
2002-09-19,0.5131838267131964
2002-09-20,0.49310649843618976
2002-09-23,0.4802456071636679
2002-09-24,0.5319502345144703
2002-09-25,0.5173667480617594
2002-09-26,0.4954500535876447
2002-09-27,0.5590369719437168
2002-09-30,0.5482017146999816
2002-10-01,0.5387104936791189
2002-10-02,0.5336186953246672
2002-10-03,0.5097914750169916
2002-10-04,0.5261603177739651
2002-10-07,0.5334271646626182
2002-10-08,0.5093236338517977
2002-10-09,0.512965507612354
2002-10-10,0.5237719236461611
2002-10-11,0.5254761840464324
2002-10-14,0.5302936318682321
2002-10-15,0.5250616763771663
2002-10-16,0.5030405868317188
2002-10-17,0.4899968428469718
2002-10-18,0.47166440781555696
2002-10-21,0.45168995074054946
2002-10-22,0.4539368193923027
2002-10-23,0.4501114182066481
2002-10-24,0.4611384421190669
2002-10-25,0.45127481826487953
2002-10-28,0.43201743298158696
2002-10-29,0.44354363573384753
2002-10-30,0.42502247987606495
2002-10-31,0.41205351545642716
2002-11-01,0.39569219400943456
2002-11-04,0.38462107898553866
2002-11-05,0.3789664977277015
2002-11-06,0.36879895010696545
2002-11-07,0.4370738660684256
2002-11-08,0.440570476541495
2002-11-11,0.4364648521931634
2002-11-12,0.42142489295246904
2002-11-13,0.40446504669748656
2002-11-14,0.39720270996054396
2002-11-15,0.3790000105540896
2002-11-18,0.3632253564937338
2002-11-19,0.3468709287328645
2002-11-20,0.33163986008922386
2002-11-21,0.3250711626705759
2002-11-22,0.31809737188477366
2002-11-25,0.30401344575528233
2002-11-26,0.3297903697805623
2002-11-27,0.3320217739847795
2002-11-29,0.3189354561662908
2002-12-02,0.3060777607079613
2002-12-03,0.31615213299928885
2002-12-04,0.30218208815216036
2002-12-05,0.3273793487683669
2002-12-06,0.3144362154714371
2002-12-09,0.34307863588396176
2002-12-10,0.34647919937566235
2002-12-11,0.3309573350146511
2002-12-12,0.31903716899446055
2002-12-13,0.32395709160319364
2002-12-16,0.3224536152689252
2002-12-17,0.3119247082229941
2002-12-18,0.3399595075887715
2002-12-19,0.3453927399352801
2002-12-20,0.33485689301550897
2002-12-23,0.35109139835661024
2002-12-24,0.3372291019470295
2002-12-26,0.3221349934421903
2002-12-27,0.3679684557132581
2002-12-30,0.3538447032244513
2002-12-31,0.34393853229901417
2003-01-02,0.3636526496534846
2003-01-03,0.3521149778126458
2003-01-06,0.34647927210729357
2003-01-07,0.35868456671565896
2003-01-08,0.3871493711734529
2003-01-09,0.37414470623008955
2003-01-10,0.35721854487134347
2003-01-13,0.3417280128991476
2003-01-14,0.32791603986386514
2003-01-15,0.3209694377974327
2003-01-16,0.306778386461628
2003-01-17,0.3479640343483792
2003-01-21,0.35457169430173074
2003-01-22,0.3507072214825352
2003-01-23,0.3409961425001755
2003-01-24,0.38586889587008694
2003-01-27,0.4121117023332388
2003-01-28,0.3984297187710776
2003-01-29,0.3816854998555748
2003-01-30,0.38478022454382976
2003-01-31,0.37131159367840916
2003-02-03,0.3545481688007992
2003-02-04,0.3977620796405811
2003-02-05,0.3797117243383459
2003-02-06,0.36751745101423416
2003-02-07,0.3611899184639571
2003-02-10,0.35031417099512263
2003-02-11,0.338970333215165
2003-02-12,0.36194487149288357
2003-02-13,0.34622541847761557
2003-02-14,0.34349526284943144
2003-02-18,0.32819937477088523
2003-02-19,0.33036719752420945
2003-02-20,0.31569136130087566
2003-02-21,0.3017494251858651
2003-02-24,0.3166189198389761
2003-02-25,0.3090384267368704
2003-02-26,0.3336278891219977
2003-02-27,0.32178833477924584
2003-02-28,0.31157235114817233
2003-03-03,0.3033865573818326
2003-03-04,0.29569329515563925
2003-03-05,0.2876882187368819
2003-03-06,0.2933899384777876
2003-03-07,0.2806959550830756
2003-03-10,0.3856697229495725
2003-03-11,0.36908155684076116
2003-03-12,0.38332890420629645
2003-03-13,0.3784769324542778
2003-03-14,0.37033695845810477
2003-03-17,0.37372529590596354
2003-03-18,0.3660437088654851
2003-03-19,0.34945680248065
2003-03-20,0.3338449388563499
2003-03-21,0.3326419696911381
2003-03-24,0.40439955934694094
2003-03-25,0.38984113379683266
2003-03-26,0.3733541160881986
2003-03-27,0.3608433122561647
2003-03-28,0.35049870869947586
2003-03-31,0.37246345324071733
2003-04-01,0.35730551633021285
2003-04-02,0.3508702580726956
2003-04-03,0.33527926449454043
2003-04-04,0.32553564966067844
2003-04-07,0.3206182178230052
2003-04-08,0.3069097065913687
2003-04-09,0.29443215381476256
2003-04-10,0.2818643035221026
2003-04-11,0.2723624247211792
2003-04-14,0.2638043752480235
2003-04-15,0.2572063187404229
2003-04-16,0.2575534577519782
2003-04-17,0.2683290092405218
2003-04-21,0.2570633812895178
2003-04-22,0.25521820076162277
2003-04-23,0.24477492518638425
2003-04-24,0.2525099839610307
2003-04-25,0.2557963541569739
2003-04-28,0.25978960718242755
2003-04-29,0.25173861443966045
2003-04-30,0.2529820863223323
2003-05-01,0.24390265681209788
2003-05-02,0.23753547608725734
2003-05-05,0.2302532657748854
2003-05-06,0.24036851457709682
2003-05-07,0.2628187185114485
2003-05-08,0.28811462094104145
2003-05-09,0.27827047849170056
2003-05-12,0.2674995887847307
2003-05-13,0.2622496085793075
2003-05-14,0.251228619388795
2003-05-15,0.24169197587011446
2003-05-16,0.23573970221411583
2003-05-19,0.2973562287896455
2003-05-20,0.2848033595307471
2003-05-21,0.27255096917824384
2003-05-22,0.2617181636799403
2003-05-23,0.2515112760891646
2003-05-27,0.2519636473779502
2003-05-28,0.24236069235748606
2003-05-29,0.23376068531727057
2003-05-30,0.22814285787637537
2003-06-02,0.22168373688658352
2003-06-03,0.21290887346468207
2003-06-04,0.21018645722310467
2003-06-05,0.20317608914436758
2003-06-06,0.19546928147409762
2003-06-09,0.18979665434353685
2003-06-10,0.1844369843605127
2003-06-11,0.19931808548147356
2003-06-12,0.1921828660416948
2003-06-13,0.19080986766936348
2003-06-16,0.19836784013544134
2003-06-17,0.1910176965623866
2003-06-18,0.18679345277605422
2003-06-19,0.20239555528716532
2003-06-20,0.1950719959399606
2003-06-23,0.26952100177908217
2003-06-24,0.2587238473739906
2003-06-25,0.25009096904926414
2003-06-26,0.2406365957206011
2003-06-27,0.23483001256227876
2003-06-30,0.23004122847872294
2003-07-01,0.2219737038480009
2003-07-02,0.21752994000826648
2003-07-03,0.2269852576710655
2003-07-07,0.22415007472673304
2003-07-08,0.2152316333627564
2003-07-09,0.2076789734181099
2003-07-10,0.22035761116875452
2003-07-11,0.21340605802085377
2003-07-14,0.20917258998253094
2003-07-15,0.20647670377066754
2003-07-16,0.19878287954449195
2003-07-17,0.20898221359723415
2003-07-18,0.21702083770919328
2003-07-21,0.24818806901219084
2003-07-22,0.23843886008786402
2003-07-23,0.22981123210147933
2003-07-24,0.22250635766197782
2003-07-25,0.21564091819504014
2003-07-28,0.20864424363015627
2003-07-29,0.20145225836410968
2003-07-30,0.20266245039473887
2003-07-31,0.19653192107136186
2003-08-01,0.21009201983892678
2003-08-04,0.2022744966623326
2003-08-05,0.19508400959586616
2003-08-06,0.1933500069821566
2003-08-07,0.18623098238477936
2003-08-08,0.18556220089231534
2003-08-11,0.17992408399099882
2003-08-12,0.18408920120419883
2003-08-13,0.18127457736814612
2003-08-14,0.1842905933573388
2003-08-15,0.1779425412879113
2003-08-18,0.17450597468281712
2003-08-19,0.18527346167219957
2003-08-20,0.17870754992445056
2003-08-21,0.1724999582608645
2003-08-22,0.16725532457892037
2003-08-25,0.1755709805178521
2003-08-26,0.17447961829394287
2003-08-27,0.16858099537017807
2003-08-28,0.16325656005196237
2003-08-29,0.15839745111585604
2003-09-02,0.16051113606226827
2003-09-03,0.16083978985313305
2003-09-04,0.1655078656741123
2003-09-05,0.1601235098291316
2003-09-08,0.15752097460338418
2003-09-09,0.16937690751693396
2003-09-10,0.17670145670027737
2003-09-11,0.17407358788742192
2003-09-12,0.18778804754296796
2003-09-15,0.18100677445885832
2003-09-16,0.17985551200894567
2003-09-17,0.17495429003028193
2003-09-18,0.17528001597444018
2003-09-19,0.17034885500055466
2003-09-22,0.23619133938398335
2003-09-23,0.2327451894239707
2003-09-24,0.30844695751457823
2003-09-25,0.2949584377501346
2003-09-26,0.28214400153113306
2003-09-29,0.2715488972542514
2003-09-30,0.2741883673681289
2003-10-01,0.28237626175016906
2003-10-02,0.29268231856400206
2003-10-03,0.2881159329159011
2003-10-06,0.27604943035623164
2003-10-07,0.26429887627456916
2003-10-08,0.25442230798418597
2003-10-09,0.2477819993461995
2003-10-10,0.23809782695354448
2003-10-13,0.23174340378962247
2003-10-14,0.22237964565130508
2003-10-15,0.2168530986635884
2003-10-16,0.2085135189861799
2003-10-17,0.2131773233718821
2003-10-20,0.20792448340683692
2003-10-21,0.2036363405681805
2003-10-22,0.2239606152875992
2003-10-23,0.2165546462212252
2003-10-24,0.21537524648854148
2003-10-27,0.21112015251983882
2003-10-28,0.21389702101712404
2003-10-29,0.20556960573003003
2003-10-30,0.19796593343300256
2003-10-31,0.19338812579887113
2003-11-03,0.19098088595458973
2003-11-04,0.18489447585041585
2003-11-05,0.1914002257051961
2003-11-06,0.18440951927706986
2003-11-07,0.1822400417032437
2003-11-10,0.17950025626722652
2003-11-11,0.17444314603904623
2003-11-12,0.1761773594988868
2003-11-13,0.17333850466644737
2003-11-14,0.16783634528909402
2003-11-17,0.2061584022056826
2003-11-18,0.19895375744127075
2003-11-19,0.19186626592499267
2003-11-20,0.19878788695491484
2003-11-21,0.1917168724969193
2003-11-24,0.19990947451284044
2003-11-25,0.19497159485422486
2003-11-26,0.18943563128408553
2003-11-28,0.18652384619667267
2003-12-01,0.1878940307726672
2003-12-02,0.1811444120032412
2003-12-03,0.1808093902428743
2003-12-04,0.1747866940015744
2003-12-05,0.17368568852959648
2003-12-08,0.16858092062864052
2003-12-09,0.16325918412144538
2003-12-10,0.16536148039975937
2003-12-11,0.1679178549172184
2003-12-12,0.16307315658930502
2003-12-15,0.1605949513527745
2003-12-16,0.16298528154407074
2003-12-17,0.16114079930296982
2003-12-18,0.16490710475901274
2003-12-19,0.16638483584750144
2003-12-22,0.16159048239299245
2003-12-23,0.15646041710285705
2003-12-24,0.1527095065803043
2003-12-26,0.14869971903134183
2003-12-29,0.1549592587746857
2003-12-30,0.15440656514539788
2003-12-31,0.15121661575369288
2004-01-02,0.14875188092928437
2004-01-05,0.15500170579706535
2004-01-06,0.15213091756773178
2004-01-07,0.18009683395329304
2004-01-08,0.18295285950211326
2004-01-09,0.18470527117545943
2004-01-12,0.180804790865729
2004-01-13,0.18425661019350162
2004-01-14,0.1862576376957466
2004-01-15,0.18680876424836176
2004-01-16,0.18652931780285908
2004-01-20,0.1832858881638191
2004-01-21,0.18838265843755367
2004-01-22,0.1815976398525047
2004-01-23,0.18342353284134508
2004-01-26,0.1780626642505385
2004-01-27,0.17201184842911257
2004-01-28,0.1994930525106075
2004-01-29,0.1939441321618161
2004-01-30,0.18800028936147942
2004-02-02,0.18773369116916655
2004-02-03,0.18330004909982975
2004-02-04,0.1903361437037117
2004-02-05,0.18496996729199042
2004-02-06,0.18423281140991143
2004-02-09,0.18021230479631517
2004-02-10,0.1752359449428113
2004-02-11,0.1741063743807216
2004-02-12,0.17372079668249282
2004-02-13,0.2095430227900705
2004-02-17,0.20537791409983694
2004-02-18,0.20681364655167223
2004-02-19,0.19945793240681103
2004-02-20,0.232126073503172
2004-02-23,0.2231800555605272
2004-02-24,0.21842174891708932
2004-02-25,0.2112286855519392
2004-02-26,0.20748789458664813
2004-02-27,0.19979321610104783
2004-03-01,0.1959864066714832
2004-03-02,0.19680734437515285
2004-03-03,0.20014115918521108
2004-03-04,0.1951779618706989
2004-03-05,0.19355068173478493
2004-03-08,0.18661090000318847
2004-03-09,0.21961904015817937
2004-03-10,0.2530957676453717
2004-03-11,0.2781452066816899
2004-03-12,0.2662325352018419
2004-03-15,0.30400043157864104
2004-03-16,0.2937674937769664
2004-03-17,0.2838420159173057
2004-03-18,0.2732280893319719
2004-03-19,0.2818768199054332
2004-03-22,0.29327323028193353
2004-03-23,0.2815858938228263
2004-03-24,0.28146361967401756
2004-03-25,0.28640885461172466
2004-03-26,0.2790584067896898
2004-03-29,0.27197146247354703
2004-03-30,0.26060498383568953
2004-03-31,0.24993917340024954
2004-04-01,0.24372798362108528
2004-04-02,0.23371260043052877
2004-04-05,0.22426764010886635
2004-04-06,0.21533101402259733
2004-04-07,0.20858547600444283
2004-04-08,0.20861742880210177
2004-04-12,0.2013622347909359
2004-04-13,0.2095956907953978
2004-04-14,0.21101048883882528
2004-04-15,0.20419109872861746
2004-04-16,0.1973917657857085
2004-04-19,0.1907000209753528
2004-04-20,0.2101944299928045
2004-04-21,0.20326183803163841
2004-04-22,0.19917390190484294
2004-04-23,0.19306214647102626
2004-04-26,0.18625540529069215
2004-04-27,0.18082590522378147
2004-04-28,0.21606144126150784
2004-04-29,0.21309402713356373
2004-04-30,0.20697247643104624
2004-05-03,0.20065371663639822
2004-05-04,0.1967614992827611
2004-05-05,0.19239707066377076
2004-05-06,0.2501490523667839
2004-05-07,0.29822391453402924
2004-05-10,0.3036459332841459
2004-05-11,0.29048623099899246
2004-05-12,0.2785529709049968
2004-05-13,0.2668568987303869
2004-05-14,0.2557986692694081
2004-05-17,0.2585748294014713
2004-05-18,0.25158300499040076
2004-05-19,0.24128870756834023
2004-05-20,0.23347591310454274
2004-05-21,0.2248352116551142
2004-05-24,0.22255454252834295
2004-05-25,0.21627599866836822
2004-05-26,0.20792642256336735
2004-05-27,0.21266888065723205
2004-05-28,0.21275956852748126
2004-06-01,0.21284518599207264
2004-06-02,0.20948180064148772
2004-06-03,0.20223456381143162
2004-06-04,0.20183973246117823
2004-06-07,0.2012168233523231
2004-06-08,0.19376831629551824
2004-06-09,0.26444619339290937
2004-06-10,0.25623407970057377
2004-06-14,0.31362463742505947
2004-06-15,0.3101406790474284
2004-06-16,0.29915327910621337
2004-06-17,0.28621843336864244
2004-06-18,0.27406849362887375
2004-06-21,0.2632553452448782
2004-06-22,0.253861276290812
2004-06-23,0.24455141790633722
2004-06-24,0.23515992515732775
2004-06-25,0.226076066844768
2004-06-28,0.22021713284846844
2004-06-29,0.21151374423426958
2004-06-30,0.20574170602967207
2004-07-01,0.20511756238801201
2004-07-02,0.19736859324624068
2004-07-06,0.2265805048983694
2004-07-07,0.21938914467220114
2004-07-08,0.21382579077370437
2004-07-09,0.20550027153266734
2004-07-12,0.19780280180017673
2004-07-13,0.2004187895383065
2004-07-14,0.1931715631245966
2004-07-15,0.21156550474971103
2004-07-16,0.20765336886263128
2004-07-19,0.20309092446488103
2004-07-20,0.195914324131749
2004-07-21,0.22160903952682073
2004-07-22,0.2160137912263937
2004-07-23,0.25700637034906354
2004-07-26,0.2581718218551358
2004-07-27,0.2525138261561137
2004-07-28,0.24199191639391593
2004-07-29,0.23310097297094234
2004-07-30,0.2239288261926097
2004-08-02,0.21529373701991425
2004-08-03,0.20967052153319027
2004-08-04,0.20676636380223937
2004-08-05,0.20506540322541
2004-08-06,0.19858761894941993
2004-08-09,0.19433996295152473
2004-08-10,0.19059262315210418
2004-08-11,0.20588765480232177
2004-08-12,0.20790181817386785
2004-08-13,0.20362229445716398
2004-08-16,0.19917440799460157
2004-08-17,0.19171430932509967
2004-08-18,0.1863055264880782
2004-08-19,0.1810533379973979
2004-08-20,0.1753674781708399
2004-08-23,0.17564258822962042
2004-08-24,0.16998477578889234
2004-08-25,0.17368307689582194
2004-08-26,0.16793811360140976
2004-08-27,0.16277471425255216
2004-08-30,0.16888417332598102
2004-08-31,0.1634568713759076
2004-09-01,0.15929584175363773
2004-09-02,0.15786930303260352
2004-09-03,0.16897494607189553
2004-09-07,0.16600621916060856
2004-09-08,0.16085114858153798
2004-09-09,0.15617130747995933
2004-09-10,0.15352537679484785
2004-09-13,0.15051181721047688
2004-09-14,0.146644155014784
2004-09-15,0.15151103009352157
2004-09-16,0.1491867803794961
2004-09-17,0.14488332077917043
2004-09-20,0.14088589510664296
2004-09-21,0.15135544509531199
2004-09-22,0.20639149691787206
2004-09-23,0.20339798229087724
2004-09-24,0.19570905548798706
2004-09-27,0.19078166893074397
2004-09-28,0.18558705127244196
2004-09-29,0.18119323497305298
2004-09-30,0.17485285814078075
2004-10-01,0.17805190816163693
2004-10-04,0.1723130848194646
2004-10-05,0.16649362149944363
2004-10-06,0.1611968535673076
2004-10-07,0.15709246474608515
2004-10-08,0.15260816767132748
2004-10-11,0.14816763411757644
2004-10-12,0.1774826774645909
2004-10-13,0.1758327307414635
2004-10-14,0.17123569020505044
2004-10-15,0.16763750892923696
2004-10-18,0.1630606390273263
2004-10-19,0.15783477221449016
2004-10-20,0.15295139816294587
2004-10-21,0.15066847407470482
2004-10-22,0.15568092715551254
2004-10-25,0.15129870944591697
2004-10-26,0.14755295713742914
2004-10-27,0.1525496348078225
2004-10-28,0.14806210588803606
2004-10-29,0.1450459525805529
2004-11-01,0.1425063156495178
2004-11-02,0.13874996432431974
2004-11-03,0.13693716150117907
2004-11-04,0.14144645276570214
2004-11-05,0.13864981831939052
2004-11-08,0.13917061629525107
2004-11-09,0.13557204269317477
2004-11-10,0.13369555385277404
2004-11-11,0.1337321626236561
2004-11-12,0.13272244934448732
2004-11-15,0.1336671645543512
2004-11-16,0.13643102872880494
2004-11-17,0.14210691510267895
2004-11-18,0.1386151446271294
2004-11-19,0.13986533323164824
2004-11-22,0.13697352941353302
2004-11-23,0.133759916417438
2004-11-24,0.13363987234354874
2004-11-26,0.1334696581249836
2004-11-29,0.13102736477545446
2004-11-30,0.15457376025703717
2004-12-01,0.16432676836109206
2004-12-02,0.15904791353551295
2004-12-03,0.15655021622469897
2004-12-06,0.15175190107540665
2004-12-07,0.1567009812349623
2004-12-08,0.15252411048748982
2004-12-09,0.1635374819422141
2004-12-10,0.16364115374807156
2004-12-13,0.17008325843539102
2004-12-14,0.16452049234062
2004-12-15,0.16081918542263546
2004-12-16,0.1785735377932576
2004-12-17,0.18832733630569942
2004-12-20,0.1881342169835142
2004-12-21,0.18174807179169744
2004-12-22,0.17599317373125584
2004-12-23,0.1713441904471815
2004-12-27,0.16613785480738577
2004-12-28,0.16191468864806552
2004-12-29,0.1618489962897515
2004-12-30,0.1579344328511044
2004-12-31,0.15379591568048873
2005-01-03,0.15127284078776335
2005-01-04,0.18677355273164348
2005-01-05,0.18006030989643443
2005-01-06,0.17376119129425882
2005-01-07,0.17204942196938647
2005-01-10,0.1673560157269526
2005-01-11,0.16878178100731134
2005-01-12,0.1637842300100959
2005-01-13,0.17230672302611993
2005-01-14,0.16660642004436685
2005-01-18,0.16127335923828212
2005-01-19,0.1687336232053351
2005-01-20,0.16958722711336488
2005-01-21,0.1645614608588536
2005-01-24,0.1592725061019635
2005-01-25,0.15436966813464362
2005-01-26,0.15158583271532997
2005-01-27,0.15491210708011172
2005-01-28,0.15113817902833157
2005-01-31,0.14918005738033485
2005-02-01,0.14972007400479068
2005-02-02,0.14568561809595346
2005-02-03,0.15064702214116282
2005-02-04,0.1483867701649982
2005-02-07,0.14833509995951732
2005-02-08,0.14412071315393912
2005-02-09,0.14380397657923094
2005-02-10,0.14158105932645088
2005-02-11,0.14127303309549208
2005-02-14,0.13876958715799367
2005-02-15,0.1360565072313706
2005-02-16,0.13300580303129633
2005-02-17,0.1352557164780846
2005-02-18,0.1323646032744404
2005-02-22,0.13223849046325353
2005-02-23,0.12913812140495154
2005-02-24,0.12659915544741995
2005-02-25,0.1259969099621098
2005-02-28,0.12336079960830346
2005-03-01,0.12107989890976951
2005-03-02,0.12078629193745455
2005-03-03,0.11859190259035395
2005-03-04,0.12455511551116638
2005-03-07,0.12205342256569457
2005-03-08,0.1199522499997395
2005-03-09,0.12036358170144323
2005-03-10,0.11829668989451904
2005-03-11,0.11625566618449185
2005-03-14,0.11484840564848953
2005-03-15,0.12717086977763423
2005-03-16,0.13179463479216444
2005-03-17,0.1287266378027485
2005-03-18,0.12901569113871383
2005-03-21,0.15026843860238917
2005-03-22,0.16802092369702057
2005-03-23,0.16275241933685655
2005-03-24,0.15792741206009805
2005-03-28,0.1535655617643487
2005-03-29,0.14951071319474066
2005-03-30,0.14846663503966134
2005-03-31,0.14433961202663667
2005-04-01,0.14466167356974688
2005-04-04,0.14244391485774321
2005-04-05,0.1386379493500968
2005-04-06,0.1356399458861585
2005-04-07,0.13252211830483243
2005-04-08,0.12984887492774053
2005-04-11,0.12785888784124474
2005-04-12,0.12516091610402985
2005-04-13,0.1394430451474723
2005-04-14,0.13645427234059035
2005-04-15,0.18306012782689735
2005-04-18,0.1773022639449367
2005-04-19,0.1714268987061249
2005-04-20,0.19105463197734832
2005-04-21,0.19344121897878952
2005-04-22,0.19181786048228147
2005-04-25,0.18533771769394378
2005-04-26,0.19147427085642604
2005-04-27,0.1863281138207544
2005-04-28,0.20246277880143798
2005-04-29,0.19807594907004739
2005-05-02,0.1907819991508633
2005-05-03,0.18407838656398529
2005-05-04,0.19028913684180715
2005-05-05,0.18736775176107545
2005-05-06,0.1820389419876967
2005-05-09,0.17567680324960377
2005-05-10,0.17852399838677152
2005-05-11,0.17243223364556873
2005-05-12,0.18900613323381862
2005-05-13,0.1857961108312012
2005-05-16,0.18208454959166634
2005-05-17,0.17679270573188252
2005-05-18,0.17579646754130185
2005-05-19,0.17065797373694558
2005-05-20,0.16545060652654012
2005-05-23,0.16452462794366077
2005-05-24,0.16842785517841166
2005-05-25,0.16412621362841465
2005-05-26,0.15884085242783105
2005-05-27,0.15566816321907315
2005-05-31,0.18273185929114824
2005-06-01,0.17633348746055016
2005-06-02,0.17340761920976827
2005-06-03,0.18752786672918775
2005-06-06,0.18146131819205988
2005-06-07,0.17689067471181175
2005-06-08,0.17515848823280017
2005-06-09,0.16927578090205345
2005-06-10,0.16376522707827815
2005-06-13,0.15861745982079023
2005-06-14,0.15644185347917608
2005-06-15,0.15498796727488234
2005-06-16,0.15325049611665212
2005-06-17,0.16123991689404954
2005-06-20,0.1796196882304387
2005-06-21,0.17351272806339021
2005-06-22,0.17125217195702952
2005-06-23,0.17882758176522995
2005-06-24,0.17338988897856764
2005-06-27,0.16800284997582635
2005-06-28,0.16525881156537467
2005-06-29,0.16314638825300423
2005-06-30,0.15804086332338227
2005-07-01,0.15530388108479454
2005-07-05,0.16301473307649217
2005-07-06,0.15937760821395205
2005-07-07,0.15721438102158466
2005-07-08,0.15969794363109377
2005-07-11,0.16077475548107673
2005-07-12,0.15874380076084862
2005-07-13,0.1608596083546146
2005-07-14,0.1560572237353978
2005-07-15,0.1513560528026547
2005-07-18,0.14693997917517207
2005-07-19,0.144617550802107
2005-07-20,0.14927118904865735
2005-07-21,0.14667218018424627
2005-07-22,0.14880708975045512
2005-07-25,0.14531906358079796
2005-07-26,0.14131134349371957
2005-07-27,0.14015719774595953
2005-07-28,0.14068465886513712
2005-07-29,0.14531029736395148
2005-08-01,0.14756412612827008
2005-08-02,0.14385876323672464
2005-08-03,0.14207824661080246
2005-08-04,0.15426799045816342
2005-08-05,0.15205978876744503
2005-08-08,0.1483024358532253
2005-08-09,0.1576590157269796
2005-08-10,0.1544748678588203
2005-08-11,0.15064886219284898
2005-08-12,0.15271137953669334
2005-08-15,0.14816946244081472
2005-08-16,0.18071514933729269
2005-08-17,0.17498734354232592
2005-08-18,0.1916684293252282
2005-08-19,0.18889543774268347
2005-08-22,0.1831851489613719
2005-08-23,0.17708068669394753
2005-08-24,0.17107174284492455
2005-08-25,0.1697499360824622
2005-08-26,0.18075802388829107
2005-08-29,0.17532536952762998
2005-08-30,0.17786718415716823
2005-08-31,0.1834711312441279
2005-09-01,0.17744419517132706
2005-09-02,0.17168770136500752
2005-09-06,0.1817915344563657
2005-09-07,0.17623949841054362
2005-09-08,0.17217658377375247
2005-09-09,0.168527771005256
2005-09-12,0.19357776111940134
2005-09-13,0.2101572011614163
2005-09-14,0.20204363687085025
2005-09-15,0.19667887431038444
2005-09-16,0.2016304976931813
2005-09-19,0.24561901229342975
2005-09-20,0.23564604134166992
2005-09-21,0.23243515999091016
2005-09-22,0.22321928948905828
2005-09-23,0.21468128283574234
2005-09-26,0.21196112285039445
2005-09-27,0.2048557111725226
2005-09-28,0.201251448690438
2005-09-29,0.19419493814206384
2005-09-30,0.1916139243374552
2005-10-03,0.18479399990259424
2005-10-04,0.17839910089459532
2005-10-05,0.18513154350353156
2005-10-06,0.1806204407037033
2005-10-07,0.17428575845432698
2005-10-10,0.16961204084616163
2005-10-11,0.16656587885878668
2005-10-12,0.1742180048100655
2005-10-13,0.16830579669161724
2005-10-14,0.16464589275168695
2005-10-17,0.16474634320676135
2005-10-18,0.1779111699697352
2005-10-19,0.1719754389440539
2005-10-20,0.2013883889403756
2005-10-21,0.19381031861074888
2005-10-24,0.19520158810829383
2005-10-25,0.19101090230664844
2005-10-26,0.18405655000569798
2005-10-27,0.18680040042783636
2005-10-28,0.18148110645463894
2005-10-31,0.17672334650520852
2005-11-01,0.17087357431738823
2005-11-02,0.17176217511431321
2005-11-03,0.1669642069426858
2005-11-04,0.17456647100746467
2005-11-07,0.16913965945336415
2005-11-08,0.17149715099674395
2005-11-09,0.16703113123007937
2005-11-10,0.1638762130389887
2005-11-11,0.16134967245086057
2005-11-14,0.1586134085126475
2005-11-15,0.15402599053406538
2005-11-16,0.15528122758401933
2005-11-17,0.15825296016188767
2005-11-18,0.15377907881113087
2005-11-21,0.14942332829916485
2005-11-22,0.14769201400211185
2005-11-23,0.14495752771070566
2005-11-25,0.14472817638594082
2005-11-28,0.1409234255899281
2005-11-29,0.13756256278508336
2005-11-30,0.13524760227079813
2005-12-01,0.13789184544417413
2005-12-02,0.1344938203784843
2005-12-05,0.1312910575781915
2005-12-06,0.128537292954224
2005-12-07,0.14381193218923108
2005-12-08,0.14303793119309297
2005-12-09,0.1392718624848537
2005-12-12,0.1420629833559749
2005-12-13,0.13908905535663116
2005-12-14,0.13595486839389018
2005-12-15,0.133314302308492
2005-12-16,0.13538629664777746
2005-12-19,0.13232140779178553
2005-12-20,0.13784593965728553
2005-12-21,0.1346809750484455
2005-12-22,0.13174864158692492
2005-12-23,0.12934192081456033
2005-12-27,0.1264749946827435
2005-12-28,0.12416435865416452
2005-12-29,0.12172885853403868
2005-12-30,0.1287399881932572
2006-01-03,0.15402973712890639
2006-01-04,0.1553301653897272
2006-01-05,0.15212413417995188
2006-01-06,0.1499449663043078
2006-01-09,0.14971965321894115
2006-01-10,0.14956543130015038
2006-01-11,0.14761025330240443
2006-01-12,0.15320882220028975
2006-01-13,0.14868708457697327
2006-01-17,0.14752549216999752
2006-01-18,0.15247877570337454
2006-01-19,0.14809938325327354
2006-01-20,0.18331792056424817
